33.923,79.937
28.759,79.851
32.098,80.332
30.396,79.976
34.454,80.196
38.116,79.893
22.208,80.444
30.782,79.985
33.959,80.189
38.425,80.001
41.718,80.452
35.879,80.349
29.3,80.081
40.937,80.198
36.3,80.341
34.048,80.216
32.912,80.01
24.451,80.198
26.649,80.176
29.428,80.354
32.466,80.223
34.33,80.17
30.659,80.061
40.64,80.046
42.726,80.07
31.808,80.266
29.055,80.271
27.269,80.029
32.729,79.939
31.311,80.047
37.333,80.248
28.863,80.231
38.264,80.244
35.951,80.019
28.392,80.144
40.009,80.132
34.131,80.2
27.752,80.243
37.259,80.23
32.251,80.232
28.657,79.823
32.188,80.241
31.126,80.265
39.685,80.068
38.687,80.182
32.314,80.038
26.405,80.201
36.815,80.017
28.634,80.248
29.469,80.075
28.734,80.054
29.817,80.21
26.746,80.308
35.104,80.157
23.886,80.398
36.547,79.904
28.584,80.165
37.832,80.317
23.135,80.223
27.509,80.147
21.046,80.286
28.968,80.311
36.491,80.049
31.402,80.129
39.295,80.263
22.081,80.265
27.995,80.151
40.959,80.08
32.23,80.016
29.036,80.281
23.108,80.109
32.096,79.761
39.888,79.92
31.051,80.239
25.697,80.159
27.059,80.033
36.519,80.318
24.398,80.134
30.629,80.214
41.263,80.296
33.864,80.159
26.589,80.298
24.379,80.155
33.924,80.111
38.507,80.212
31.819,80.195
26.6,80.069
25.582,80.175
24.097,79.97
36.003,80.381
35.267,80.185
34.843,80.442
31.409,80.325
24.503,80.187
34.127,80.558
29.212,80.04
29.041,80.284
27.733,80.021
33.175,80.083
34.489,80.046
28.846,80.308
36.441,79.964
33.155,80.364
36.202,80.162
34.404,80.019
35.898,80.253
31.339,80.259
33.697,80.094
37.932,80.285
38.863,80.175
29.03,80.197
25.331,80.224
29.261,80.177
33.927,80.215
31.721,80.113
23.076,80.498
31.659,80.371
34.289,80.3
24.273,80.351
25.368,80.037
35.124,80.213
28.694,80.154
30.113,80.077
28.973,80.146
34.66,80.256
38.417,80.092
34.708,80.101
31.941,79.723
38.364,80.064
32.708,80.087
30.374,80.088
39.272,80.088
25.614,80.428
31.533,80.319
34.104,80.236
32.29,80.378
30.116,80.23
25.512,80.194
31.122,79.991
31.661,80.213
33.539,80.119
33.136,80.011
33.428,80.199
31.961,79.977
34.926,80.466
39.159,80.019
25.2,80.392
30.468,80.106
33.145,79.928
35.281,80.314
31.897,80.014
32.769,80.139
31.123,80.121
31.958,80.071
33.431,80.217
28.031,79.999
35.944,80.443
31.376,80.185
37.34,80.122
33.328,80.271
40.999,80.023
33.091,80.24
31.152,80.156
35.078,80.075
31.611,79.962
32.859,80.34
32.087,80.302
26.054,80.188
31.547,80.167
31.008,80.243
28.633,80.229
31.524,80.154
31.788,80.169
27.817,80.358
34.116,80.112
31.332,80.232
31.147,80.22
33.064,80.106
30.421,80.16
39.07,80.044
28.978,80.314
30.846,80.096
29.002,79.941
26.71,80.025
33.42,80.11
35.321,79.895
35.365,80.046
36.102,80.16
34.395,80.33
30.895,80.365
40.163,80.155
24.174,80.225
30.914,80.073
42.285,80.198
26.936,80.224
30.941,80.118
26.654,80.232
28.807,80.088
33.189,80.32
19.534,80.27
27.793,80.193
29.197,80.083
32.365,79.88
37.464,80.166
34.84,80.039
26.181,80.419
35.681,80.05
32.973,80.429
22.854,80.239
31.751,80.105
29.074,80.042
32.415,80.173
30.708,80.148
27.019,79.987
32.27,80.073
30.603,80.249
27.309,80.32
30.063,80.376
29.323,80.155
26.075,80.162
34.132,79.992
23.532,80.143
23.868,80.178
38.626,80.168
35.004,80.031
41.193,80.506
38.504,79.801
33.573,80.107
36.55,80.102
36.082,80.218
34.539,80.31
41.976,79.735
29.825,80.345
26.031,80.269
35.101,80.147
29.875,80.427
34.183,80.089
30.105,80.136
28.36,80.196
33.692,80.15
35.147,80.144
29.162,80.231
35.016,80.221
29.08,80.22
40.032,80.269
26.247,80.17
25.638,80.077
31.874,80.534
39.594,80.179
38.807,80.221
38.706,80.066
28.402,79.95
35.751,80.172
37.089,80.155
33.044,79.925
29.15,80.154
35.871,80.196
28.071,80.092
23.459,80.166
30.785,80.065
29.203,80.111
30.991,80.454
26.905,80.044
33.117,79.97
32.016,80.271
32.359,80.04
29.649,80.212
39.954,79.996
25.847,80.278
22.048,79.887
30.058,80.246
36.843,80.244
30.169,80.2
41.926,80.147
24.859,79.743
26.653,80.247
37.428,80.14
26.62,80.194
32.884,80.208
31.07,80.284
32.775,80.224
36.167,80.304
30.804,80.316
31.7,80.267
30.227,80.402
28.876,79.938
30.054,80.255
39.503,80.062
33.265,80.356
33.698,80.072
31.467,80.232
35.197,80.221
37.226,80.282
29.412,80.179
30.309,79.964
24.942,80.092
33.008,80.236
30.623,79.999
26.404,80.363
